District Name,Year,Total Operating Revenue,Student Count,Campus Name,County Name,Region,Region Name,ERW,SAT Math,SAT Total,ACT English,ACT Math,ACT Reading,ACT Science,ACT Compos,per student budget
arlington isd,2022,696301758.0,55594,Arlington HS,Tarrant County,11.0,Fort Worth,509.0,481.0,990.0,15.9,17.1,18.0,17.6,17.3,12524
arlington isd,2022,696301758.0,55594,Arlington Collegiate HS,Tarrant County,11.0,Fort Worth,512.0,507.0,1019.0,17.5,18.1,18.4,18.2,18.2,12524
arlington isd,2022,696301758.0,55594,Sam Houston HS,Tarrant County,11.0,Fort Worth,463.0,459.0,922.0,12.5,15.4,14.7,15.4,14.6,12524
arlington isd,2022,696301758.0,55594,Lamar HS,Tarrant County,11.0,Fort Worth,509.0,490.0,999.0,14.9,16.7,17.1,17.1,16.6,12524
arlington isd,2022,696301758.0,55594,Bowie HS,Tarrant County,11.0,Fort Worth,495.0,486.0,980.0,14.4,16.6,16.5,16.9,16.2,12524
arlington isd,2022,696301758.0,55594,Martin HS,Tarrant County,11.0,Fort Worth,553.0,535.0,1088.0,18.7,19.4,20.8,20.0,19.8,12524
arlington isd,2022,696301758.0,55594,Venture Alter HS,Tarrant County,11.0,Fort Worth,437.0,423.0,860.0,15.6,16.8,18.3,18.5,17.4,12524
arlington isd,2022,696301758.0,55594,Seguin HS,Tarrant County,11.0,Fort Worth,510.0,497.0,1007.0,14.3,16.6,16.8,16.4,16.1,12524
klein isd,2022,584996766.0,53059,Klein HS,Harris County,4.0,Houston,517.0,518.0,1035.0,24.8,24.9,26.5,25.2,25.5,11025
klein isd,2022,584996766.0,53059,Klein Collins HS,Harris County,4.0,Houston,493.0,489.0,981.0,22.2,21.9,24.6,22.8,23.0,11025
klein isd,2022,584996766.0,53059,Klein Oak HS,Harris County,4.0,Houston,517.0,519.0,1036.0,23.5,23.9,25.4,24.1,24.4,11025
klein isd,2022,584996766.0,53059,Klein Forest HS,Harris County,4.0,Houston,437.0,448.0,885.0,18.6,19.7,20.8,21.1,20.4,11025
klein isd,2022,584996766.0,53059,Klein Cain HS,Harris County,4.0,Houston,498.0,492.0,990.0,21.8,21.0,22.6,21.8,21.9,11025
garland isd,2022,619901249.0,52960,Sachse HS,Dallas County,10.0,Richardson,496.0,483.0,980.0,20.6,20.5,21.2,21.5,21.1,11705
garland isd,2022,619901249.0,52960,Rowlett HS,Dallas County,10.0,Richardson,473.0,455.0,928.0,17.1,17.2,18.7,17.7,17.7,11705
garland isd,2022,619901249.0,52960,Naaman Forest HS,Dallas County,10.0,Richardson,460.0,444.0,904.0,16.8,17.7,18.4,18.2,17.9,11705
garland isd,2022,619901249.0,52960,Lakeview Centennial HS,Dallas County,10.0,Richardson,489.0,469.0,958.0,16.0,17.2,16.7,17.3,16.9,11705
garland isd,2022,619901249.0,52960,S Garland HS,Dallas County,10.0,Richardson,415.0,413.0,827.0,10.6,14.9,14.7,15.1,13.9,11705
garland isd,2022,619901249.0,52960,Garland HS,Dallas County,10.0,Richardson,498.0,482.0,980.0,17.2,18.5,19.1,18.4,18.4,11705
garland isd,2022,619901249.0,52960,N Garland HS,Dallas County,10.0,Richardson,498.0,504.0,1002.0,20.1,20.4,21.8,20.5,20.8,11705
el paso isd,2022,646906493.0,50709,Silva Health Magnet,El Paso County,19.0,El Paso,548.0,518.0,1066.0,21.3,19.7,22.7,22.0,21.5,12757
el paso isd,2022,646906493.0,50709,Chapin HS,El Paso County,19.0,El Paso,496.0,478.0,974.0,21.0,20.3,22.7,19.7,21.2,12757
el paso isd,2022,646906493.0,50709,Franklin HS,El Paso County,19.0,El Paso,511.0,492.0,1004.0,23.8,22.6,25.9,22.8,24.0,12757
el paso isd,2022,646906493.0,50709,Jefferson HS,El Paso County,19.0,El Paso,426.0,421.0,847.0,19.5,17.0,18.5,21.0,19.5,12757
el paso isd,2022,646906493.0,50709,El Paso HS,El Paso County,19.0,El Paso,494.0,478.0,973.0,23.2,22.1,24.8,24.0,23.6,12757
el paso isd,2022,646906493.0,50709,Coronado HS,El Paso County,19.0,El Paso,515.0,495.0,1011.0,26.3,24.1,26.7,24.5,25.6,12757
el paso isd,2022,646906493.0,50709,Andress HS,El Paso County,19.0,El Paso,451.0,437.0,888.0,18.5,17.5,15.0,22.0,18.5,12757
pasadena isd,2022,678694292.0,49255,Sam Rayburn HS,Harris County,4.0,Houston,453.0,440.0,892.0,19.8,20.1,21.1,21.0,20.7,13779
pasadena isd,2022,678694292.0,49255,Dr Kirk Lewis Career,Harris County,4.0,Houston,473.0,463.0,937.0,13.3,19.0,18.3,20.3,18.0,13779
pasadena isd,2022,678694292.0,49255,Dobie HS,Harris County,4.0,Houston,469.0,460.0,929.0,22.6,21.9,22.9,23.6,22.7,13779
pasadena isd,2022,678694292.0,49255,South Houston HS,Harris County,4.0,Houston,449.0,432.0,882.0,26.3,22.7,26.0,25.0,25.0,13779
pasadena isd,2022,678694292.0,49255,Pasadena HS,Harris County,4.0,Houston,449.0,436.0,885.0,20.0,23.5,24.3,21.3,22.3,13779
pasadena isd,2022,678694292.0,49255,Pasadena Memorial HS,Harris County,4.0,Houston,474.0,464.0,938.0,23.3,20.6,24.7,23.3,23.4,13779
plano isd,2022,551862916.0,49241,Shepton HS,Collin County,10.0,Richardson,726.0,763.0,1489.0,26.5,28.5,32.5,30.0,29.5,11207
plano isd,2022,551862916.0,49241,Plano West Senior HS,Collin County,10.0,Richardson,591.0,596.0,1187.0,27.5,26.9,28.2,27.0,27.5,11207
plano isd,2022,551862916.0,49241,Jasper HS,Collin County,10.0,Richardson,725.0,774.0,1499.0,28.0,29.9,28.1,29.6,29.1,11207
plano isd,2022,551862916.0,49241,Plano ISD Academy HS,Collin County,10.0,Richardson,575.0,553.0,1128.0,23.5,22.2,25.1,24.8,24.0,11207
plano isd,2022,551862916.0,49241,CA McMillen HS,Collin County,10.0,Richardson,643.0,643.0,1286.0,25.0,27.5,19.5,24.0,24.0,11207
plano isd,2022,551862916.0,49241,Plano East Sr HS,Collin County,10.0,Richardson,567.0,574.0,1142.0,26.7,26.6,27.7,26.6,27.0,11207
plano isd,2022,551862916.0,49241,Clark HS,Collin County,10.0,Richardson,694.0,736.0,1430.0,28.5,29.0,32.0,26.0,29.0,11207
plano isd,2022,551862916.0,49241,Plano Sr HS,Collin County,10.0,Richardson,548.0,553.0,1102.0,25.2,25.1,25.7,24.8,25.3,11207
lewisville isd,2022,519367721.0,49113,Hebron HS,Denton County,11.0,Fort Worth,594.0,591.0,1184.0,24.2,23.6,25.1,24.0,24.4,10574
lewisville isd,2022,519367721.0,49113,The Colony HS,Denton County,11.0,Fort Worth,541.0,523.0,1064.0,18.3,19.2,20.2,19.9,19.6,10574
lewisville isd,2022,519367721.0,49113,Marcus HS,Denton County,11.0,Fort Worth,590.0,587.0,1177.0,22.8,23.0,25.0,23.6,23.7,10574
lewisville isd,2022,519367721.0,49113,Lewisville HS,Denton County,11.0,Fort Worth,485.0,462.0,947.0,17.1,17.6,19.1,18.7,18.2,10574
lewisville isd,2022,519367721.0,49113,Flower Mound HS,Denton County,11.0,Fort Worth,622.0,624.0,1247.0,25.0,24.6,26.2,25.0,25.3,10574
humble isd,2022,535493368.0,47477,Kingwood HS,Harris County,4.0,Houston,569.0,564.0,1133.0,24.6,24.8,26.8,25.3,25.5,11279
humble isd,2022,535493368.0,47477,Quest ECHS,Harris County,4.0,Houston,535.0,522.0,1056.0,20.5,21.3,24.4,22.5,22.4,11279
humble isd,2022,535493368.0,47477,Atascocita HS,Harris County,4.0,Houston,505.0,486.0,990.0,20.0,20.4,22.3,21.0,21.1,11279
humble isd,2022,535493368.0,47477,Kingwood Park HS,Harris County,4.0,Houston,522.0,512.0,1034.0,22.9,22.8,24.4,23.0,23.5,11279
humble isd,2022,535493368.0,47477,Humble HS,Harris County,4.0,Houston,445.0,437.0,882.0,17.6,18.0,19.6,20.6,19.0,11279
humble isd,2022,535493368.0,47477,Summer Creek HS,Harris County,4.0,Houston,490.0,481.0,971.0,21.5,21.2,24.1,22.9,22.6,11279
socorro isd,2022,525008481.0,47137,Mission ECHS,El Paso County,19.0,El Paso,524.0,487.0,1011.0,27.0,27.5,28.0,31.0,28.5,11137
socorro isd,2022,525008481.0,47137,Eastlake HS,El Paso County,19.0,El Paso,461.0,453.0,914.0,19.3,20.7,22.1,21.4,20.9,11137
socorro isd,2022,525008481.0,47137,Pebble Hills HS,El Paso County,19.0,El Paso,462.0,446.0,908.0,18.4,17.8,18.6,19.2,18.6,11137
socorro isd,2022,525008481.0,47137,El Dorado HS,El Paso County,19.0,El Paso,445.0,436.0,881.0,18.8,18.5,21.8,19.8,19.8,11137
socorro isd,2022,525008481.0,47137,Americas HS,El Paso County,19.0,El Paso,460.0,451.0,911.0,21.5,19.7,21.3,21.2,21.0,11137
socorro isd,2022,525008481.0,47137,Montwood HS,El Paso County,19.0,El Paso,468.0,463.0,931.0,23.4,21.8,25.6,24.0,23.8,11137
round rock isd,2022,471835075.0,45990,Cedar Ridge HS,Williamson County,13.0,Austin,543.0,520.0,1063.0,23.5,22.8,26.0,24.4,24.2,10259
round rock isd,2022,471835075.0,45990,Stony Point HS,Williamson County,13.0,Austin,520.0,501.0,1021.0,21.1,19.8,22.2,21.4,21.2,10259
round rock isd,2022,471835075.0,45990,McNeil HS,Williamson County,13.0,Austin,577.0,573.0,1150.0,27.3,27.1,28.3,26.8,27.4,10259
round rock isd,2022,471835075.0,45990,Westwood HS,Williamson County,13.0,Austin,626.0,637.0,1263.0,28.3,28.4,29.0,27.7,28.5,10259
round rock isd,2022,471835075.0,45990,Round Rock HS,Williamson County,13.0,Austin,591.0,587.0,1178.0,25.4,25.2,26.8,25.8,26.0,10259
san antonio isd,2022,676023494.0,44568,Young Men's Leadership Academy,Bexar County,20.0,San Antonio,480.0,471.0,951.0,16.0,17.7,18.8,19.0,18.0,15168
san antonio isd,2022,676023494.0,44568,Edison HS,Bexar County,20.0,San Antonio,436.0,429.0,865.0,13.4,15.4,15.3,15.7,15.1,15168
san antonio isd,2022,676023494.0,44568,Burbank HS,Bexar County,20.0,San Antonio,430.0,418.0,848.0,13.7,15.8,15.7,16.2,15.4,15168
san antonio isd,2022,676023494.0,44568,Brackenridge HS,Bexar County,20.0,San Antonio,437.0,424.0,860.0,13.7,15.4,15.6,16.1,15.3,15168
san antonio isd,2022,676023494.0,44568,Texans Can Academy at Highlands HS,Bexar County,20.0,San Antonio,358.0,357.0,715.0,12.2,13.5,10.2,14.5,12.5,15168
san antonio isd,2022,676023494.0,44568,Fox Technical HS,Bexar County,20.0,San Antonio,468.0,447.0,915.0,15.1,16.5,16.8,17.2,16.5,15168
san antonio isd,2022,676023494.0,44568,St Philip's College ECHS,Bexar County,20.0,San Antonio,500.0,474.0,974.0,16.7,16.9,18.5,18.3,17.7,15168
san antonio isd,2022,676023494.0,44568,Cooper Academy at Navarro,Bexar County,20.0,San Antonio,442.0,418.0,860.0,12.6,15.8,14.3,15.8,14.8,15168
san antonio isd,2022,676023494.0,44568,Young Women's Leadership Academy,Bexar County,20.0,San Antonio,580.0,561.0,1141.0,23.8,22.9,25.3,23.2,23.9,15168
san antonio isd,2022,676023494.0,44568,Travis ECHS,Bexar County,20.0,San Antonio,538.0,512.0,1050.0,19.4,18.9,19.9,18.8,19.4,15168
san antonio isd,2022,676023494.0,44568,Highlands HS,Bexar County,20.0,San Antonio,432.0,413.0,845.0,12.7,14.4,14.4,15.0,14.3,15168
san antonio isd,2022,676023494.0,44568,Advanced Learning Academy,Bexar County,20.0,San Antonio,530.0,506.0,1036.0,20.9,19.9,22.2,20.8,21.1,15168
san antonio isd,2022,676023494.0,44568,Lanier HS,Bexar County,20.0,San Antonio,397.0,405.0,802.0,11.9,14.5,13.8,14.9,13.9,15168
san antonio isd,2022,676023494.0,44568,Jefferson HS,Bexar County,20.0,San Antonio,460.0,450.0,909.0,15.1,16.9,17.0,17.0,16.6,15168
san antonio isd,2022,676023494.0,44568,Houston HS,Bexar County,20.0,San Antonio,418.0,401.0,819.0,11.2,14.4,13.0,14.8,13.5,15168
san antonio isd,2022,676023494.0,44568,Cast Tech HS,Bexar County,20.0,San Antonio,511.0,482.0,993.0,18.8,19.3,21.8,19.9,20.1,15168
killeen isd,2022,505296527.0,43839,Killeen ISD ECHS,Bell County,12.0,Waco,517.0,506.0,1023.0,22.0,21.0,29.5,25.5,24.5,11526
killeen isd,2022,505296527.0,43839,Robert M Shoemaker HS,Bell County,12.0,Waco,446.0,439.0,885.0,17.0,17.8,22.4,19.4,19.2,11526
killeen isd,2022,505296527.0,43839,Harker Heights HS,Bell County,12.0,Waco,496.0,480.0,976.0,18.5,19.4,20.9,19.8,19.9,11526
killeen isd,2022,505296527.0,43839,CE Ellison HS,Bell County,12.0,Waco,463.0,452.0,915.0,18.4,18.2,20.1,18.8,19.2,11526
killeen isd,2022,505296527.0,43839,Killeen HS,Bell County,12.0,Waco,460.0,449.0,908.0,21.1,19.2,20.3,18.9,20.1,11526
leander isd,2022,405830899.0,41543,Vista Ridge HS,Williamson County,13.0,Austin,561.0,557.0,1119.0,23.7,23.6,24.7,23.7,24.0,9768
leander isd,2022,405830899.0,41543,Leander HS,Williamson County,13.0,Austin,541.0,535.0,1076.0,22.0,22.9,24.9,23.6,23.4,9768
leander isd,2022,405830899.0,41543,Rouse HS,Williamson County,13.0,Austin,543.0,518.0,1061.0,23.4,22.2,25.3,23.2,23.6,9768
leander isd,2022,405830899.0,41543,Cedar Park HS,Williamson County,13.0,Austin,560.0,554.0,1114.0,23.8,23.9,26.0,24.2,24.6,9768
leander isd,2022,405830899.0,41543,Glenn HS,Williamson County,13.0,Austin,497.0,480.0,977.0,20.3,20.8,22.2,21.2,21.3,9768
leander isd,2022,405830899.0,41543,Vandegrift HS,Williamson County,13.0,Austin,599.0,599.0,1197.0,26.4,25.4,27.4,26.0,26.4,9768
alief isd,2022,574407991.0,40642,Elsik HS,Harris County,4.0,Houston,467.0,461.0,928.0,18.1,18.5,20.0,18.2,18.9,14133
alief isd,2022,574407991.0,40642,Hastings HS,Harris County,4.0,Houston,446.0,457.0,903.0,14.7,17.7,16.5,16.2,16.3,14133
alief isd,2022,574407991.0,40642,Taylor HS,Harris County,4.0,Houston,442.0,452.0,894.0,15.4,17.2,17.5,18.1,17.2,14133
alief isd,2022,574407991.0,40642,Kerr HS,Harris County,4.0,Houston,577.0,584.0,1161.0,23.1,26.1,22.6,23.6,24.0,14133
clear creek isd,2022,389745415.0,40235,Clear Horizons ECHS,Galveston County,4.0,Houston,574.0,562.0,1136.0,25.1,22.1,26.2,23.7,24.3,9686
clear creek isd,2022,389745415.0,40235,Clear Falls HS,Galveston County,4.0,Houston,527.0,520.0,1047.0,23.1,23.0,26.3,25.2,24.6,9686
clear creek isd,2022,389745415.0,40235,Clear Creek HS,Galveston County,4.0,Houston,519.0,505.0,1024.0,24.2,22.8,26.8,24.3,24.6,9686
clear creek isd,2022,389745415.0,40235,Clear Lake HS,Galveston County,4.0,Houston,553.0,553.0,1106.0,26.2,25.3,27.0,25.7,26.2,9686
clear creek isd,2022,389745415.0,40235,Clear Brook HS,Galveston County,4.0,Houston,516.0,524.0,1040.0,24.2,24.0,24.7,25.3,24.7,9686
clear creek isd,2022,389745415.0,40235,Clear Springs HS,Galveston County,4.0,Houston,535.0,529.0,1064.0,22.7,22.3,24.9,23.9,23.6,9686
united isd,2022,509173993.0,39243,United HS,Webb County,1.0,Edinburg,509.0,478.0,987.0,19.9,19.7,21.4,20.4,20.4,12974
united isd,2022,509173993.0,39243,John B Alexander HS,Webb County,1.0,Edinburg,511.0,481.0,992.0,23.8,21.4,23.8,20.9,22.6,12974
lamar cisd,2022,424177603.0,38877,Foster HS,Fort Bend County,4.0,Houston,531.0,519.0,1050.0,22.6,22.1,24.5,22.8,23.2,10910
lamar cisd,2022,424177603.0,38877,Fulshear HS,Fort Bend County,4.0,Houston,531.0,526.0,1057.0,22.9,23.3,25.2,23.4,23.8,10910
lamar cisd,2022,424177603.0,38877,George Ranch HS,Fort Bend County,4.0,Houston,539.0,526.0,1064.0,22.2,22.1,23.5,22.3,22.6,10910
lamar cisd,2022,424177603.0,38877,Lamar Cons HS,Fort Bend County,4.0,Houston,475.0,458.0,933.0,22.2,21.9,25.3,23.1,23.1,10910
lamar cisd,2022,424177603.0,38877,BF Terry HS,Fort Bend County,4.0,Houston,459.0,441.0,900.0,16.1,16.3,19.0,17.6,17.4,10910
brownsville isd,2022,598926944.0,38412,Porter ECHS,Cameron County,1.0,Edinburg,483.0,467.0,950.0,17.1,18.3,18.7,18.4,18.3,15592
brownsville isd,2022,598926944.0,38412,Veterans Memorial ECHS,Cameron County,1.0,Edinburg,520.0,479.0,999.0,20.1,19.7,22.6,20.1,20.8,15592
brownsville isd,2022,598926944.0,38412,Brownsville ECHS,Cameron County,1.0,Edinburg,537.0,499.0,1036.0,18.2,18.0,20.8,19.8,19.2,15592
brownsville isd,2022,598926944.0,38412,Hanna ECHS,Cameron County,1.0,Edinburg,513.0,484.0,998.0,18.7,18.5,20.2,19.5,19.3,15592
brownsville isd,2022,598926944.0,38412,Pace ECHS,Cameron County,1.0,Edinburg,480.0,443.0,922.0,13.1,15.1,16.4,16.2,15.3,15592
brownsville isd,2022,598926944.0,38412,Rivera ECHS,Cameron County,1.0,Edinburg,455.0,436.0,891.0,18.5,17.8,20.8,19.0,19.2,15592
brownsville isd,2022,598926944.0,38412,Lopez ECHS,Cameron County,1.0,Edinburg,457.0,444.0,902.0,16.0,17.2,20.6,18.0,18.0,15592
mesquite isd,2022,445101823.0,38311,Mesquite HS,Dallas County,10.0,Richardson,451.0,440.0,890.0,18.1,19.6,20.1,19.5,19.3,11618
mesquite isd,2022,445101823.0,38311,West Mesquite HS,Dallas County,10.0,Richardson,445.0,435.0,881.0,14.1,14.7,15.3,16.7,15.3,11618
mesquite isd,2022,445101823.0,38311,North Mesquite HS,Dallas County,10.0,Richardson,444.0,439.0,883.0,16.7,18.2,18.6,18.9,18.2,11618
mesquite isd,2022,445101823.0,38311,Poteet HS,Dallas County,10.0,Richardson,476.0,459.0,935.0,19.9,20.8,20.7,21.7,21.0,11618
mesquite isd,2022,445101823.0,38311,Horn HS,Dallas County,10.0,Richardson,462.0,449.0,911.0,20.8,20.6,23.3,21.0,21.6,11618
richardson isd,2022,439963033.0,37358,Richardson HS,Dallas County,10.0,Richardson,595.0,580.0,1175.0,19.6,20.5,21.7,21.1,20.8,11776
richardson isd,2022,439963033.0,37358,Berkner HS,Dallas County,10.0,Richardson,563.0,558.0,1122.0,15.4,17.3,17.6,17.5,17.1,11776
richardson isd,2022,439963033.0,37358,Lake Highlands HS,Dallas County,10.0,Richardson,570.0,557.0,1127.0,17.3,18.6,19.4,18.9,18.7,11776
richardson isd,2022,439963033.0,37358,Pearce HS,Dallas County,10.0,Richardson,571.0,563.0,1135.0,19.4,20.0,21.4,20.8,20.5,11776
ysleta isd,2022,503086725.0,37211,Bel Air HS,El Paso County,19.0,El Paso,438.0,438.0,876.0,18.5,19.1,22.2,20.4,20.2,13519
ysleta isd,2022,503086725.0,37211,Eastwood HS,El Paso County,19.0,El Paso,489.0,464.0,952.0,18.4,18.1,18.7,19.3,18.7,13519
ysleta isd,2022,503086725.0,37211,Parkland HS,El Paso County,19.0,El Paso,448.0,442.0,889.0,12.3,15.0,15.5,14.8,14.8,13519
ysleta isd,2022,503086725.0,37211,Ysleta HS,El Paso County,19.0,El Paso,458.0,448.0,906.0,20.8,19.3,22.5,22.3,21.3,13519
ysleta isd,2022,503086725.0,37211,Del Valle HS,El Paso County,19.0,El Paso,476.0,484.0,960.0,17.5,18.9,19.9,19.5,19.0,13519
mansfield isd,2022,385064921.0,35240,Mansfield Summit HS,Tarrant County,11.0,Fort Worth,475.0,474.0,949.0,19.6,19.9,20.8,19.4,20.1,10926
mansfield isd,2022,385064921.0,35240,Mansfield Lake Ridge HS,Tarrant County,11.0,Fort Worth,510.0,495.0,1005.0,21.6,20.4,23.9,22.2,22.2,10926
mansfield isd,2022,385064921.0,35240,Mansfield HS,Tarrant County,11.0,Fort Worth,518.0,514.0,1032.0,22.3,22.2,24.1,22.6,22.9,10926
mansfield isd,2022,385064921.0,35240,Mansfield Timberview HS,Tarrant County,11.0,Fort Worth,483.0,479.0,962.0,19.0,18.6,21.2,19.8,19.8,10926
mansfield isd,2022,385064921.0,35240,Mansfield Legacy HS,Tarrant County,11.0,Fort Worth,503.0,490.0,993.0,21.7,20.4,24.3,22.3,22.4,10926
mansfield isd,2022,385064921.0,35240,TCCSE ECHS at Timberview,Tarrant County,11.0,Fort Worth,537.0,528.0,1065.0,17.7,19.5,18.4,20.3,19.2,10926
keller isd,2022,355286782.0,34336,Timber Creek HS,Tarrant County,11.0,Fort Worth,537.0,521.0,1058.0,21.9,22.1,24.2,23.0,23.0,10347
keller isd,2022,355286782.0,34336,Keller HS,Tarrant County,11.0,Fort Worth,570.0,557.0,1127.0,24.3,23.2,25.5,24.3,24.5,10347
keller isd,2022,355286782.0,34336,Central HS,Tarrant County,11.0,Fort Worth,529.0,513.0,1042.0,22.2,22.3,24.3,22.3,22.9,10347
keller isd,2022,355286782.0,34336,Fossil Ridge HS,Tarrant County,11.0,Fort Worth,493.0,486.0,979.0,19.8,20.2,21.7,21.3,20.9,10347
spring branch isd,2022,418769788.0,33474,Memorial HS,Harris County,4.0,Houston,596.0,605.0,1201.0,26.9,26.3,27.8,26.5,27.0,12510
spring branch isd,2022,418769788.0,33474,Westchester Academy,Harris County,4.0,Houston,538.0,543.0,1081.0,25.1,23.6,25.9,24.1,24.9,12510
spring branch isd,2022,418769788.0,33474,Spring Woods HS,Harris County,4.0,Houston,455.0,465.0,921.0,20.7,20.1,21.1,21.0,20.8,12510
spring branch isd,2022,418769788.0,33474,Northbrook HS,Harris County,4.0,Houston,448.0,456.0,904.0,15.1,16.3,17.9,18.4,17.1,12510
spring branch isd,2022,418769788.0,33474,Stratford HS,Harris County,4.0,Houston,560.0,557.0,1118.0,25.0,24.5,26.4,24.9,25.3,12510
spring isd,2022,402623150.0,33406,Spring HS,Harris County,4.0,Houston,457.0,435.0,892.0,15.8,16.7,17.2,17.2,16.8,12052
spring isd,2022,402623150.0,33406,Westfield HS,Harris County,4.0,Houston,432.0,417.0,849.0,11.5,13.0,15.5,16.0,14.0,12052
spring isd,2022,402623150.0,33406,Carl Wunsche Sr HS,Harris County,4.0,Houston,498.0,474.0,972.0,14.8,16.0,20.2,19.6,17.8,12052
spring isd,2022,402623150.0,33406,Spring Early College Academy,Harris County,4.0,Houston,505.0,486.0,991.0,21.0,21.3,24.0,21.0,21.7,12052
spring isd,2022,402623150.0,33406,Andy Dekaney HS,Harris County,4.0,Houston,429.0,416.0,845.0,14.4,15.7,18.2,16.3,16.3,12052
corpus christi isd,2022,390303000.0,33107,Roy Miller HS and Metro School,Nueces County,2.0,Corpus Christi,483.0,462.0,946.0,13.5,15.7,16.2,16.1,15.5,11789
corpus christi isd,2022,390303000.0,33107,Moody HS,Nueces County,2.0,Corpus Christi,472.0,456.0,928.0,15.9,16.9,17.7,17.4,17.1,11789
corpus christi isd,2022,390303000.0,33107,Collegiate HS,Nueces County,2.0,Corpus Christi,506.0,493.0,999.0,18.1,17.9,18.4,18.7,18.4,11789
corpus christi isd,2022,390303000.0,33107,Ray HS,Nueces County,2.0,Corpus Christi,575.0,557.0,1132.0,25.4,24.1,27.6,24.6,25.6,11789
corpus christi isd,2022,390303000.0,33107,King HS,Nueces County,2.0,Corpus Christi,534.0,508.0,1042.0,17.2,17.0,19.0,19.0,18.3,11789
corpus christi isd,2022,390303000.0,33107,Veterans Memorial HS,Nueces County,2.0,Corpus Christi,546.0,525.0,1071.0,20.3,19.3,22.4,20.8,20.8,11789
corpus christi isd,2022,390303000.0,33107,Harold T Branch Academy,Nueces County,2.0,Corpus Christi,495.0,472.0,968.0,22.3,21.0,21.0,23.3,22.3,11789
corpus christi isd,2022,390303000.0,33107,Carroll HS,Nueces County,2.0,Corpus Christi,453.0,429.0,883.0,16.5,17.7,18.2,18.8,17.9,11789
irving isd,2022,387775780.0,32339,Irving HS,Dallas County,10.0,Richardson,432.0,433.0,864.0,12.2,15.8,14.6,15.7,14.7,11990
irving isd,2022,387775780.0,32339,Nimitz HS,Dallas County,10.0,Richardson,444.0,435.0,879.0,13.1,15.9,15.3,16.0,15.2,11990
irving isd,2022,387775780.0,32339,Barbara Cardwell Career,Dallas County,10.0,Richardson,384.0,408.0,793.0,10.0,14.3,13.3,14.1,13.0,11990
irving isd,2022,387775780.0,32339,Jack E Singley Academy,Dallas County,10.0,Richardson,484.0,469.0,952.0,14.7,16.6,16.8,16.7,16.3,11990
irving isd,2022,387775780.0,32339,MacArthur HS,Dallas County,10.0,Richardson,454.0,445.0,899.0,14.4,16.9,16.7,16.8,16.3,11990
kipp texas public schools,2022,454365007.0,32318,KIPP Houston HS,Travis County,4.0,Houston,485.0,482.0,968.0,17.9,19.0,19.6,19.7,19.2,14059
kipp texas public schools,2022,454365007.0,32318,KIPP University Prep HS,Travis County,4.0,Houston,465.0,440.0,905.0,16.2,17.1,17.9,18.1,17.5,14059
kipp texas public schools,2022,454365007.0,32318,KIPP Generations Collegiate,Travis County,4.0,Houston,458.0,451.0,909.0,17.3,17.9,18.5,19.5,18.4,14059
kipp texas public schools,2022,454365007.0,32318,KIPP Northeast College Preparatory,Travis County,4.0,Houston,442.0,427.0,869.0,15.1,16.4,16.2,17.0,16.3,14059
kipp texas public schools,2022,454365007.0,32318,KIPP Connect HS,Travis County,4.0,Houston,470.0,463.0,934.0,17.2,18.0,17.6,18.1,17.8,14059
kipp texas public schools,2022,454365007.0,32318,KIPP Sunnyside HS,Travis County,4.0,Houston,448.0,445.0,893.0,15.0,16.3,16.7,17.9,16.6,14059
edinburg cisd,2022,441984559.0,32043,Edinburg HS,Hidalgo County,1.0,Edinburg,565.0,557.0,1121.0,19.4,18.6,20.6,20.2,19.9,13793
edinburg cisd,2022,441984559.0,32043,Edinburg North HS,Hidalgo County,1.0,Edinburg,570.0,556.0,1126.0,20.4,20.7,23.2,22.2,21.7,13793
edinburg cisd,2022,441984559.0,32043,Economedes HS,Hidalgo County,1.0,Edinburg,544.0,538.0,1082.0,16.0,17.8,18.4,17.7,17.6,13793
edinburg cisd,2022,441984559.0,32043,Robert R Vela HS,Hidalgo County,1.0,Edinburg,537.0,524.0,1061.0,20.1,19.2,21.7,19.8,20.3,13793
denton isd,2022,353165342.0,31771,Ryan HS,Denton County,11.0,Fort Worth,489.0,481.0,970.0,21.6,19.3,21.4,20.8,20.9,11115
denton isd,2022,353165342.0,31771,Denton HS,Denton County,11.0,Fort Worth,497.0,481.0,977.0,21.6,20.5,21.8,21.5,21.4,11115
